timestamp,lat,lon,alt,climb_rate,vn,ve,vup,roll_deg,pitch_deg,yaw_deg,p_rads,q_rads,r_rads,ax_body,ay_body,az_body,ax_world,ay_world,az_world,u1_pwm,u2_pwm,u3_pwm,u4_pwm,thrust_total_N,battery_pct,wind_speed_mps,wind_heading_deg
71.336,-3.46e-05,0.0003376,6.9892,0.0487,0.527,3.4515,0.0487,13.166,-0.533,92.002,0.93003,1.01051,-0.07576,-0.2668,0.0534,-20.3438,-2.362,-0.2574,-0.0873,0.5828,0.6031,0.6752,0.6812,10.1689,84.31,0.0,45.0
71.34,-3.46e-05,0.0003377,6.9894,0.0494,0.5174,3.4503,0.0494,13.377,-0.304,92.039,0.92233,1.01062,-0.07337,-0.2688,0.0485,-20.5435,-2.4154,-0.3019,-0.1771,0.5828,0.6175,0.6886,0.678,10.2677,84.31,0.0,45.0
71.344,-3.46e-05,0.0003378,6.9896,0.0498,0.5076,3.4489,0.0498,13.585,-0.075,92.076,0.90752,1.01008,-0.07126,-0.2628,0.0445,-20.3895,-2.4281,-0.338,-0.0927,0.5729,0.6278,0.6875,0.6597,10.1913,84.31,0.0,45.0
71.348,-3.46e-05,0.0003379,6.9898,0.0504,0.4977,3.4474,0.0504,13.791,0.154,92.115,0.89978,1.00974,-0.06913,-0.265,0.0461,-20.5657,-2.4848,-0.3838,-0.1695,0.5875,0.6233,0.6841,0.6745,10.2778,84.31,0.0,45.0
71.352,-3.46e-05,0.0003381,6.99,0.0513,0.4876,3.4457,0.0513,13.994,0.382,92.155,0.88488,1.01063,-0.06713,-0.2591,0.0514,-20.6539,-2.5344,-0.4216,-0.2012,0.5846,0.6361,0.696,0.6637,10.3216,84.3,0.0,45.0
71.356,-3.45e-05,0.0003382,6.9902,0.0524,0.4772,3.4438,0.0524,14.195,0.61,92.197,0.87299,1.01024,-0.06473,-0.2559,0.0475,-20.8738,-2.5907,-0.4632,-0.2982,0.587,0.6336,0.7041,0.6832,10.4318,84.3,0.0,45.0
71.36,-3.45e-05,0.0003383,6.9905,0.0535,0.4667,3.4418,0.0535,14.391,0.838,92.24,0.85571,1.00957,-0.06289,-0.2665,0.0443,-20.8411,-2.6164,-0.5168,-0.2742,0.5879,0.6499,0.6998,0.6659,10.4137,84.3,0.0,45.0
71.364,-3.45e-05,0.0003384,6.9907,0.0545,0.4562,3.4395,0.0545,14.586,1.066,92.284,0.84513,1.00967,-0.06134,-0.264,0.0456,-20.7905,-2.6434,-0.5568,-0.2381,0.6014,0.6435,0.6853,0.667,10.389,84.3,0.0,45.0
71.368,-3.45e-05,0.0003386,6.9909,0.055,0.4456,3.4372,0.055,14.778,1.293,92.329,0.8345,1.00931,-0.05976,-0.2581,0.0435,-20.5913,-2.6479,-0.5907,-0.1317,0.5941,0.6373,0.6792,0.6618,10.2894,84.3,0.0,45.0
71.372,-3.45e-05,0.0003387,6.9911,0.0556,0.4349,3.4346,0.0556,14.967,1.521,92.375,0.82165,1.01077,-0.05799,-0.2608,0.0411,-20.617,-2.6801,-0.6365,-0.1357,0.591,0.6352,0.6884,0.6605,10.3003,84.3,0.0,45.0
71.376,-3.45e-05,0.0003388,6.9913,0.0563,0.424,3.4319,0.0563,15.155,1.748,92.422,0.81366,1.01316,-0.05659,-0.2609,0.0341,-20.7498,-2.7205,-0.6819,-0.1892,0.6093,0.6379,0.681,0.6639,10.368,84.3,0.0,45.0
71.38,-3.45e-05,0.0003389,6.9916,0.0566,0.413,3.4291,0.0566,15.338,1.976,92.471,0.79485,1.01352,-0.05483,-0.255,0.0434,-20.5404,-2.7323,-0.7146,-0.0757,0.5795,0.6424,0.6924,0.6513,10.2625,84.3,0.0,45.0
71.384,-3.44e-05,0.0003391,6.9918,0.0572,0.4019,3.426,0.0572,15.518,2.203,92.521,0.77552,1.01264,-0.05312,-0.2587,0.0412,-20.6968,-2.7793,-0.7646,-0.1401,0.5829,0.6504,0.6955,0.6565,10.3409,84.3,0.0,45.0
71.388,-3.44e-05,0.0003392,6.992,0.0575,0.3907,3.4228,0.0575,15.693,2.43,92.572,0.75707,1.01348,-0.05161,-0.2643,0.0414,-20.6034,-2.7947,-0.8106,-0.0833,0.5866,0.6475,0.6903,0.6493,10.2944,84.3,0.0,45.0
71.392,-3.44e-05,0.0003393,6.9923,0.058,0.3794,3.4194,0.058,15.863,2.656,92.623,0.73143,1.01299,-0.04962,-0.2595,0.0417,-20.6769,-2.8326,-0.8506,-0.1095,0.5694,0.6528,0.7084,0.6517,10.3292,84.3,0.0,45.0
71.396,-3.44e-05,0.0003394,6.9925,0.0579,0.3681,3.4158,0.0579,16.029,2.883,92.676,0.71457,1.01399,-0.04811,-0.2667,0.0388,-20.4308,-2.8222,-0.8929,0.0189,0.5835,0.6398,0.6826,0.6455,10.2057,84.29,0.0,45.0
71.4,-3.44e-05,0.0003395,6.9927,0.0578,0.3568,3.4121,0.0578,16.19,3.109,92.73,0.6906,1.01369,-0.04637,-0.2626,0.0313,-20.4457,-2.8417,-0.9311,0.022,0.5692,0.6473,0.6947,0.6424,10.2145,84.29,0.0,45.0
71.404,-3.44e-05,0.0003397,6.993,0.0581,0.3452,3.4082,0.0581,16.348,3.335,92.785,0.67332,1.01263,-0.04445,-0.2565,0.0356,-20.6639,-2.9011,-0.9749,-0.0722,0.5806,0.6429,0.6949,0.662,10.3218,84.29,0.0,45.0
71.408,-3.44e-05,0.0003398,6.9932,0.0585,0.3334,3.4041,0.0585,16.502,3.56,92.841,0.66081,1.01111,-0.04294,-0.2619,0.0313,-20.7369,-2.9314,-1.0254,-0.0984,0.5955,0.6465,0.683,0.6642,10.3566,84.29,0.0,45.0
71.412,-3.44e-05,0.0003399,6.9934,0.0586,0.3217,3.3998,0.0586,16.652,3.785,92.898,0.63836,1.01073,-0.04179,-0.2585,0.0323,-20.6171,-2.9385,-1.0599,-0.0296,0.5865,0.6608,0.6876,0.6393,10.2968,84.29,0.0,45.0
71.416,-3.43e-05,0.00034,6.9937,0.0585,0.3099,3.3954,0.0585,16.799,4.01,92.956,0.62466,1.01116,-0.04051,-0.2597,0.034,-20.507,-2.9465,-1.0989,0.0353,0.5935,0.6425,0.6759,0.6487,10.2422,84.29,0.0,45.0
71.42,-3.43e-05,0.0003402,6.9939,0.0587,0.2979,3.3908,0.0587,16.944,4.234,93.014,0.61497,1.01112,-0.04028,-0.2544,0.0321,-20.7318,-2.9993,-1.1453,-0.0628,0.6234,0.6627,0.6589,0.6434,10.3532,84.29,0.0,45.0
71.424,-3.43e-05,0.0003403,6.9941,0.0587,0.2859,3.3861,0.0587,17.088,4.458,93.073,0.60803,1.01172,-0.03967,-0.2591,0.0322,-20.6288,-3.0058,-1.1877,-0.0012,0.618,0.6486,0.6594,0.6496,10.3023,84.29,0.0,45.0
71.428,-3.43e-05,0.0003404,6.9944,0.0589,0.2737,3.3811,0.0589,17.228,4.683,93.133,0.5914,1.01239,-0.03901,-0.2584,0.0282,-20.7695,-3.0435,-1.2358,-0.0586,0.6089,0.6647,0.6774,0.6419,10.3718,84.29,0.0,45.0
71.432,-3.43e-05,0.0003405,6.9946,0.0594,0.2614,3.376,0.0594,17.363,4.907,93.193,0.56581,1.0099,-0.03831,-0.2549,0.0285,-20.9196,-3.0858,-1.282,-0.1187,0.5968,0.6847,0.6906,0.6396,10.4468,84.29,0.0,45.0
71.436,-3.43e-05,0.0003406,6.9948,0.0597,0.249,3.3707,0.0597,17.493,5.13,93.254,0.54575,1.00917,-0.03726,-0.2563,0.0236,-20.8355,-3.0886,-1.3218,-0.071,0.5977,0.6662,0.6887,0.6479,10.4022,84.29,0.0,45.0
71.44,-3.43e-05,0.0003408,6.9951,0.0598,0.2366,3.3653,0.0598,17.618,5.353,93.316,0.52299,1.00845,-0.03664,-0.2562,0.0249,-20.7573,-3.0961,-1.3599,-0.0216,0.599,0.6747,0.6826,0.6345,10.3636,84.28,0.0,45.0
71.444,-3.43e-05,0.0003409,6.9953,0.0605,0.224,3.3596,0.0605,17.74,5.576,93.378,0.50655,1.00847,-0.03598,-0.2618,0.0269,-21.0933,-3.1649,-1.426,-0.167,0.6183,0.6755,0.6863,0.6532,10.533,84.28,0.0,45.0
71.448,-3.43e-05,0.000341,6.9956,0.0613,0.2112,3.3537,0.0613,17.859,5.798,93.441,0.4905,1.00965,-0.03547,-0.2576,0.0263,-21.2017,-3.1983,-1.471,-0.2094,0.6262,0.6792,0.6881,0.6527,10.585,84.28,0.0,45.0
71.452,-3.43e-05,0.0003411,6.9958,0.0621,0.1983,3.3477,0.0621,17.975,6.021,93.505,0.47815,1.00959,-0.03488,-0.2526,0.0265,-21.2136,-3.2168,-1.5097,-0.2029,0.6286,0.6749,0.6835,0.6611,10.5919,84.28,0.0,45.0
71.456,-3.43e-05,0.0003412,6.9961,0.0625,0.1855,3.3415,0.0625,18.088,6.244,93.569,0.46465,1.0098,-0.03466,-0.2559,0.0268,-20.9941,-3.2001,-1.5427,-0.0892,0.6267,0.6755,0.6719,0.6458,10.4799,84.28,0.0,45.0
71.46,-3.42e-05,0.0003414,6.9963,0.0628,0.1727,3.3351,0.0628,18.198,6.466,93.634,0.44735,1.01048,-0.03443,-0.256,0.0173,-21.0313,-3.2109,-1.5871,-0.096,0.6238,0.681,0.6787,0.6417,10.5008,84.28,0.0,45.0
71.464,-3.42e-05,0.0003415,6.9966,0.0629,0.1598,3.3287,0.0629,18.305,6.689,93.699,0.43496,1.0099,-0.03488,-0.2444,0.0199,-20.8797,-3.2053,-1.6083,-0.0136,0.6357,0.6829,0.6544,0.6333,10.4248,84.28,0.0,45.0
71.468,-3.42e-05,0.0003416,6.9968,0.0627,0.147,3.3221,0.0627,18.409,6.911,93.764,0.42204,1.00939,-0.0358,-0.2509,0.0195,-20.7836,-3.204,-1.6506,0.042,0.6402,0.6888,0.6436,0.6211,10.3749,84.28,0.0,45.0
71.472,-3.42e-05,0.0003417,6.9971,0.0627,0.1341,3.3153,0.0627,18.51,7.133,93.83,0.40736,1.01077,-0.03636,-0.2529,0.0202,-20.8667,-3.2307,-1.7004,0.0139,0.6363,0.6848,0.6574,0.6252,10.4155,84.28,0.0,45.0
71.476,-3.42e-05,0.0003418,6.9973,0.0623,0.1212,3.3084,0.0623,18.609,7.356,93.896,0.39745,1.01093,-0.03721,-0.2442,0.0208,-20.7345,-3.2242,-1.7246,0.0861,0.6421,0.6809,0.6404,0.6237,10.3487,84.28,0.0,45.0
71.48,-3.42e-05,0.000342,6.9976,0.0615,0.1084,3.3014,0.0615,18.705,7.578,93.962,0.37808,1.01044,-0.03805,-0.2481,0.0178,-20.4787,-3.1926,-1.7511,0.2185,0.6208,0.6864,0.6441,0.6043,10.2223,84.28,0.0,45.0
71.484,-3.42e-05,0.0003421,6.9978,0.061,0.0955,3.2942,0.061,18.796,7.8,94.029,0.36087,1.01011,-0.03912,-0.246,0.0138,-20.6966,-3.2338,-1.8065,0.1261,0.6347,0.6938,0.6444,0.61,10.3314,84.27,0.0,45.0
71.488,-3.42e-05,0.0003422,6.998,0.0605,0.0825,3.2868,0.0605,18.886,8.022,94.095,0.35116,1.00931,-0.03998,-0.2463,0.0132,-20.7609,-3.2541,-1.8534,0.1066,0.6423,0.6829,0.6393,0.6262,10.3628,84.27,0.0,45.0
71.492,-3.42e-05,0.0003423,6.9983,0.0598,0.0695,3.2792,0.0598,18.972,8.244,94.162,0.33517,1.00851,-0.04091,-0.2467,0.0148,-20.5994,-3.2403,-1.8826,0.1934,0.6301,0.6874,0.6414,0.6115,10.2814,84.27,0.0,45.0
71.496,-3.42e-05,0.0003424,6.9985,0.0593,0.0564,3.2715,0.0593,19.057,8.465,94.229,0.33084,1.00687,-0.04106,-0.2481,0.0148,-20.7973,-3.2819,-1.9418,0.1099,0.6369,0.6657,0.6443,0.6476,10.3775,84.27,0.0,45.0
71.5,-3.42e-05,0.0003426,6.9988,0.0588,0.0432,3.2636,0.0588,19.139,8.686,94.295,0.31243,1.00724,-0.04234,-0.2411,0.0135,-20.8008,-3.2901,-1.9763,0.1199,0.6408,0.7012,0.6464,0.6068,10.3811,84.27,0.0,45.0
71.504,-3.42e-05,0.0003427,6.999,0.0575,0.0304,3.2556,0.0575,19.216,8.908,94.363,0.29522,1.00738,-0.04358,-0.2451,0.0063,-20.3446,-3.2187,-1.9825,0.3428,0.6273,0.6849,0.6307,0.5954,10.1535,84.27,0.0,45.0
71.508,-3.42e-05,0.0003428,6.9992,0.0565,0.0173,3.2475,0.0565,19.294,9.129,94.43,0.2923,1.00739,-0.04388,-0.2401,0.0067,-20.5813,-3.265,-2.0389,0.2428,0.6371,0.6571,0.6354,0.6382,10.2715,84.27,0.0,45.0
71.512,-3.42e-05,0.0003429,6.9994,0.0561,0.004,3.239,0.0561,19.37,9.35,94.497,0.28404,1.00779,-0.04455,-0.2392,0.0053,-20.9138,-3.3249,-2.1089,0.0974,0.6474,0.6805,0.6468,0.6343,10.4362,84.27,0.0,45.0
71.516,-3.42e-05,0.000343,6.9997,0.0552,-0.0092,3.2305,0.0552,19.442,9.572,94.565,0.26796,1.00748,-0.04548,-0.2384,0.0069,-20.6681,-3.2943,-2.1273,0.2234,0.6328,0.6885,0.6442,0.6128,10.3131,84.27,0.0,45.0
71.52,-3.42e-05,0.0003431,6.9999,0.0539,-0.0222,3.2219,0.0539,19.511,9.793,94.633,0.25367,1.00831,-0.04686,-0.2397,-0.0004,-20.4517,-3.2585,-2.149,0.3346,0.638,0.6856,0.6287,0.5994,10.2065,84.27,0.0,45.0
71.524,-3.42e-05,0.0003433,7.0001,0.0524,-0.0353,3.2132,0.0524,19.58,10.015,94.701,0.248,1.00923,-0.04786,-0.2321,0.0057,-20.4264,-3.2672,-2.1801,0.3572,0.6422,0.6667,0.6232,0.616,10.1927,84.27,0.0,45.0
71.528,-3.42e-05,0.0003434,7.0003,0.0516,-0.0486,3.2042,0.0516,19.647,10.236,94.769,0.24222,1.00764,-0.0487,-0.2367,0.0043,-20.7868,-3.3291,-2.2601,0.2022,0.6471,0.6787,0.6341,0.6334,10.3731,84.27,0.0,45.0
71.532,-3.42e-05,0.0003435,7.0005,0.0509,-0.062,3.1949,0.0509,19.712,10.458,94.837,0.2302,1.00827,-0.04941,-0.2367,0.0037,-20.8344,-3.3421,-2.3064,0.1897,0.6408,0.6832,0.6489,0.6258,10.3948,84.26,0.0,45.0
71.536,-3.42e-05,0.0003436,7.0007,0.0506,-0.0755,3.1854,0.0506,19.774,10.679,94.905,0.21801,1.00698,-0.05011,-0.2406,-0.0013,-21.11,-3.3867,-2.3795,0.0714,0.6465,0.6944,0.655,0.6369,10.5311,84.26,0.0,45.0
71.54,-3.42e-05,0.0003437,7.0009,0.0498,-0.0889,3.1759,0.0498,19.832,10.9,94.973,0.19557,1.00703,-0.05118,-0.2358,0.0018,-20.8438,-3.3504,-2.3886,0.208,0.6329,0.7042,0.656,0.6069,10.4,84.26,0.0,45.0
71.544,-3.42e-05,0.0003438,7.0011,0.0481,-0.1021,3.1663,0.0481,19.88,11.12,95.041,0.15608,1.00388,-0.05146,-0.2368,0.0019,-20.4164,-3.2837,-2.3855,0.4165,0.5788,0.704,0.6748,0.5889,10.1863,84.26,0.0,45.0
71.548,-3.42e-05,0.0003439,7.0013,0.0468,-0.1153,3.1565,0.0468,19.917,11.337,95.108,0.10369,0.98607,-0.0528,-0.2356,0.0024,-20.6301,-3.3193,-2.4467,0.3272,0.5675,0.7657,0.6606,0.5793,10.2922,84.26,0.0,45.0
71.552,-3.42e-05,0.0003441,7.0015,0.0454,-0.1286,3.1466,0.0454,19.94,11.549,95.173,0.04273,0.96361,-0.05346,-0.2306,-0.0026,-20.5994,-3.3076,-2.4769,0.3491,0.5373,0.7701,0.6768,0.5852,10.278,84.26,0.0,45.0
71.556,-3.42e-05,0.0003442,7.0016,0.0435,-0.1416,3.1367,0.0435,19.946,11.754,95.235,-0.02521,0.93288,-0.05406,-0.2286,-0.0045,-20.3706,-3.2653,-2.4875,0.4592,0.5089,0.7821,0.6687,0.5805,10.1611,84.26,0.0,45.0
71.56,-3.42e-05,0.0003443,7.0018,0.0415,-0.1546,3.1267,0.0415,19.938,11.951,95.295,-0.09029,0.89504,-0.05441,-0.2243,-0.0075,-20.2656,-3.2382,-2.5062,0.5149,0.496,0.7801,0.6567,0.5949,10.1111,84.26,0.0,45.0
71.564,-3.42e-05,0.0003444,7.002,0.0391,-0.1674,3.1166,0.0391,19.915,12.14,95.351,-0.14981,0.85452,-0.05501,-0.2275,-0.0047,-20.0792,-3.2021,-2.5221,0.6065,0.4981,0.7749,0.6355,0.5955,10.0161,84.26,0.0,45.0
71.568,-3.43e-05,0.0003445,7.0021,0.0368,-0.1802,3.1063,0.0368,19.879,12.317,95.403,-0.20571,0.80517,-0.05551,-0.2266,-0.0058,-20.1665,-3.2037,-2.5622,0.5717,0.4922,0.7826,0.6237,0.6168,10.0609,84.26,0.0,45.0
71.572,-3.43e-05,0.0003446,7.0022,0.0345,-0.193,3.096,0.0345,19.83,12.483,95.451,-0.25757,0.74903,-0.05606,-0.2282,-0.0071,-20.1562,-3.1882,-2.5918,0.5794,0.4892,0.787,0.6078,0.6298,10.0551,84.26,0.0,45.0
71.576,-3.43e-05,0.0003447,7.0024,0.0317,-0.2055,3.0856,0.0317,19.769,12.636,95.493,-0.30569,0.68998,-0.05621,-0.2229,-0.0111,-19.9173,-3.1328,-2.5851,0.6887,0.4759,0.7712,0.5986,0.6381,9.935,84.25,0.0,45.0
71.58,-3.43e-05,0.0003448,7.0025,0.029,-0.218,3.0752,0.029,19.697,12.774,95.53,-0.3511,0.6163,-0.05662,-0.2249,-0.0111,-19.9287,-3.1189,-2.6121,0.6848,0.465,0.7919,0.5713,0.6569,9.9402,84.25,0.0,45.0
71.584,-3.43e-05,0.000345,7.0026,0.0263,-0.2304,3.0646,0.0263,19.613,12.896,95.56,-0.39248,0.5449,-0.05692,-0.2325,-0.0079,-19.9671,-3.1103,-2.645,0.6697,0.4722,0.7829,0.5722,0.6625,9.9591,84.25,0.0,45.0
71.588,-3.43e-05,0.0003451,7.0027,0.0232,-0.2426,3.0541,0.0232,19.52,12.999,95.584,-0.43256,0.4607,-0.05703,-0.2224,-0.0095,-19.7101,-3.0519,-2.6217,0.7828,0.4459,0.7866,0.5487,0.6761,9.8294,84.25,0.0,45.0
71.592,-3.43e-05,0.0003452,7.0028,0.0201,-0.2547,3.0436,0.0201,19.416,13.084,95.6,-0.46885,0.3725,-0.05747,-0.2206,-0.0159,-19.7346,-3.03,-2.636,0.769,0.4524,0.7932,0.5335,0.6819,9.8441,84.25,0.0,45.0
71.596,-3.43e-05,0.0003453,7.0028,0.0176,-0.2669,3.0328,0.0176,19.303,13.15,95.61,-0.50195,0.28386,-0.05789,-0.2208,-0.019,-20.0322,-3.0528,-2.6831,0.6282,0.4653,0.7987,0.5382,0.6963,9.9936,84.25,0.0,45.0
71.6,-3.43e-05,0.0003454,7.0029,0.0149,-0.279,3.0221,0.0149,19.181,13.198,95.612,-0.53302,0.20207,-0.0584,-0.2249,-0.0148,-19.9303,-3.0202,-2.6823,0.6713,0.4751,0.7853,0.5398,0.6851,9.9413,84.25,0.0,45.0
71.604,-3.43e-05,0.0003455,7.0029,0.0119,-0.2909,3.0115,0.0119,19.051,13.229,95.609,-0.56313,0.12392,-0.05897,-0.2176,-0.0178,-19.7297,-2.9656,-2.6547,0.7557,0.4761,0.7737,0.5362,0.6743,9.8416,84.25,0.0,45.0
71.608,-3.43e-05,0.0003456,7.003,0.0088,-0.3026,3.0009,0.0088,18.914,13.245,95.599,-0.59061,0.0507,-0.0601,-0.2196,-0.0153,-19.6868,-2.9394,-2.6532,0.7686,0.4945,0.7723,0.528,0.6599,9.8188,84.25,0.0,45.0
71.612,-3.44e-05,0.0003457,7.003,0.0056,-0.3143,2.9903,0.0056,18.77,13.246,95.585,-0.61429,-0.01509,-0.06032,-0.2177,-0.0199,-19.6253,-2.9024,-2.642,0.7894,0.4919,0.7396,0.5468,0.6693,9.7903,84.25,0.0,45.0
71.616,-3.44e-05,0.0003458,7.003,0.0027,-0.3258,2.9797,0.0027,18.619,13.234,95.566,-0.63889,-0.07746,-0.06041,-0.2154,-0.0189,-19.7371,-2.8971,-2.6507,0.7274,0.4962,0.7372,0.5584,0.6692,9.8443,84.25,0.0,45.0
71.62,-3.44e-05,0.0003459,7.003,0.0001,-0.3374,2.969,0.0001,18.462,13.209,95.542,-0.661,-0.13432,-0.06028,-0.2194,-0.0197,-19.8579,-2.8888,-2.6632,0.6651,0.5071,0.7269,0.5698,0.6729,9.9071,84.25,0.0,45.0
71.624,-3.44e-05,0.000346,7.003,-0.0023,-0.3489,2.9583,-0.0023,18.299,13.173,95.514,-0.68222,-0.18724,-0.06067,-0.2221,-0.0208,-19.9906,-2.8823,-2.6748,0.5926,0.5264,0.7335,0.569,0.6641,9.9719,84.24,0.0,45.0
71.628,-3.44e-05,0.0003461,7.003,-0.0048,-0.3603,2.9478,-0.0048,18.132,13.125,95.483,-0.69985,-0.23733,-0.06098,-0.2111,-0.022,-19.8972,-2.8427,-2.6427,0.6228,0.531,0.7206,0.5666,0.6633,9.926,84.24,0.0,45.0
71.632,-3.44e-05,0.0003462,7.0029,-0.0071,-0.3716,2.9372,-0.0071,17.96,13.068,95.449,-0.7177,-0.28357,-0.06194,-0.2172,-0.0237,-19.9755,-2.8254,-2.6465,0.5766,0.5494,0.7296,0.5631,0.6493,9.9657,84.24,0.0,45.0
71.636,-3.44e-05,0.0003464,7.0029,-0.0093,-0.3828,2.9267,-0.0093,17.783,13.001,95.411,-0.7348,-0.32636,-0.06211,-0.2117,-0.0234,-20.0116,-2.8048,-2.6325,0.5461,0.5425,0.7113,0.5815,0.6604,9.983,84.24,0.0,45.0
71.64,-3.44e-05,0.0003465,7.0029,-0.0112,-0.394,2.9161,-0.0112,17.602,12.926,95.371,-0.74873,-0.36441,-0.06271,-0.2096,-0.0192,-20.1289,-2.7982,-2.6299,0.48,0.564,0.7119,0.58,0.6544,10.0417,84.24,0.0,45.0
71.644,-3.45e-05,0.0003466,7.0028,-0.013,-0.4051,2.9056,-0.013,17.418,12.843,95.328,-0.76154,-0.40265,-0.06331,-0.2173,-0.0272,-20.1552,-2.7655,-2.6237,0.4552,0.5662,0.7116,0.5788,0.6574,10.0558,84.24,0.0,45.0
71.648,-3.45e-05,0.0003467,7.0028,-0.0148,-0.416,2.8953,-0.0148,17.23,12.752,95.283,-0.77452,-0.43549,-0.06396,-0.2096,-0.0198,-20.1365,-2.7424,-2.5964,0.4515,0.5734,0.7049,0.5851,0.6483,10.0469,84.24,0.0,45.0
71.652,-3.45e-05,0.0003468,7.0027,-0.0164,-0.4269,2.8849,-0.0164,17.04,12.654,95.236,-0.78671,-0.46625,-0.06412,-0.2089,-0.0214,-20.2451,-2.7268,-2.5893,0.3877,0.5724,0.6961,0.5986,0.6585,10.1023,84.24,0.0,45.0
71.656,-3.45e-05,0.0003469,7.0026,-0.0302,-0.4342,2.8777,-0.0302,16.846,12.549,95.188,-0.79722,-0.49746,-0.06307,-0.2129,-0.0283,-13.6634,-1.8032,-1.8052,3.4457,0.3473,0.4676,0.4108,0.4768,6.81,84.24,0.0,45.0
71.66,-3.45e-05,0.000347,7.0024,-0.0439,-0.4413,2.8705,-0.0439,16.651,12.438,95.138,-0.80757,-0.52564,-0.06178,-0.2145,-0.0252,-13.6622,-1.7859,-1.7921,3.4383,0.3471,0.4592,0.419,0.4773,6.81,84.24,0.0,45.0
71.664,-3.45e-05,0.0003471,7.0022,-0.0576,-0.4484,2.8634,-0.0576,16.453,12.321,95.088,-0.81634,-0.55202,-0.05999,-0.2051,-0.0304,-13.6608,-1.7614,-1.7674,3.4264,0.3434,0.4458,0.4278,0.4855,6.81,84.24,0.0,45.0
71.668,-3.46e-05,0.0003472,7.0019,-0.0713,-0.4553,2.8564,-0.0713,16.252,12.198,95.036,-0.82786,-0.57575,-0.05906,-0.2036,-0.028,-13.6633,-1.7442,-1.7508,3.4144,0.358,0.4608,0.4203,0.4634,6.81,84.24,0.0,45.0
71.672,-3.46e-05,0.0003473,7.0015,-0.0849,-0.4622,2.8495,-0.0849,16.049,12.07,94.984,-0.83675,-0.59889,-0.05849,-0.2014,-0.0293,-13.661,-1.722,-1.7316,3.4057,0.3688,0.4628,0.4112,0.4597,6.81,84.23,0.0,45.0
71.676,-3.46e-05,0.0003474,7.0011,-0.0985,-0.469,2.8426,-0.0985,15.844,11.937,94.93,-0.84463,-0.61919,-0.05755,-0.2081,-0.0344,-13.6612,-1.6958,-1.7209,3.3955,0.3673,0.4512,0.4199,0.4641,6.81,84.23,0.0,45.0
71.68,-3.46e-05,0.0003475,7.0007,-0.112,-0.4757,2.8358,-0.112,15.638,11.8,94.877,-0.85307,-0.63829,-0.05636,-0.2024,-0.0236,-13.6662,-1.687,-1.6993,3.3822,0.3637,0.4462,0.4269,0.4657,6.81,84.23,0.0,45.0
71.684,-3.46e-05,0.0003476,7.0002,-0.1255,-0.4824,2.8291,-0.1255,15.43,11.659,94.823,-0.86003,-0.65676,-0.0556,-0.2038,-0.0272,-13.6662,-1.6623,-1.6824,3.3714,0.374,0.4509,0.4182,0.4594,6.81,84.23,0.0,45.0
71.688,-3.46e-05,0.0003477,6.9996,-0.139,-0.4889,2.8224,-0.139,15.22,11.513,94.769,-0.86667,-0.67496,-0.0544,-0.2081,-0.0348,-13.6658,-1.6333,-1.6676,3.3604,0.3674,0.4424,0.4254,0.4673,6.81,84.23,0.0,45.0
71.692,-3.47e-05,0.0003478,6.999,-0.1524,-0.4954,2.8158,-0.1524,15.009,11.364,94.714,-0.87308,-0.68976,-0.053,-0.2061,-0.0386,-13.6625,-1.6075,-1.6458,3.3518,0.3687,0.4338,0.4332,0.4668,6.81,84.23,0.0,45.0
71.696,-3.47e-05,0.0003479,6.9984,-0.1657,-0.5017,2.8093,-0.1657,14.797,11.211,94.66,-0.87793,-0.70455,-0.05242,-0.204,-0.0283,-13.6678,-1.5973,-1.6257,3.3387,0.3848,0.4463,0.4171,0.4543,6.81,84.23,0.0,45.0
71.7,-3.47e-05,0.000348,6.9976,-0.179,-0.508,2.8029,-0.179,14.584,11.055,94.605,-0.88268,-0.71805,-0.05128,-0.2047,-0.0352,-13.6608,-1.5672,-1.6049,3.3335,0.3772,0.4346,0.4281,0.4625,6.81,84.23,0.0,45.0
71.704,-3.47e-05,0.0003481,6.9969,-0.1923,-0.5142,2.7966,-0.1923,14.371,10.896,94.551,-0.88605,-0.73015,-0.0501,-0.208,-0.0326,-13.6647,-1.5485,-1.5888,3.3209,0.38,0.4303,0.4289,0.4633,6.81,84.23,0.0,45.0
71.708,-3.47e-05,0.0003482,6.9961,-0.2056,-0.5203,2.7903,-0.2056,14.157,10.734,94.497,-0.89003,-0.742,-0.04922,-0.1962,-0.0325,-13.6668,-1.5281,-1.5571,3.3065,0.3848,0.4357,0.4252,0.4568,6.81,84.23,0.0,45.0
71.712,-3.48e-05,0.0003483,6.9952,-0.2188,-0.5263,2.7842,-0.2188,13.942,10.569,94.443,-0.8939,-0.75307,-0.04727,-0.195,-0.0332,-13.6633,-1.5047,-1.5343,3.2994,0.3677,0.416,0.4445,0.4743,6.81,84.23,0.0,45.0
71.716,-3.48e-05,0.0003484,6.9943,-0.2319,-0.5323,2.7781,-0.2319,13.726,10.402,94.39,-0.89893,-0.76227,-0.04612,-0.1968,-0.0316,-13.6688,-1.4851,-1.516,3.2847,0.3823,0.4289,0.4348,0.4565,6.81,84.23,0.0,45.0
